,Signal Id.,SNR,Method,Parameters,Iteration,Comp.0,Comp.1
727,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",7,0.00012199617069152255,8.991683765693943e-05
728,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",8,0.000631532156709757,0.00011304444648601386
729,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",9,0.0002517627484843149,3.875092577051229e-05
730,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",10,0.000652058524365745,0.0004075581753695452
731,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",11,0.0007172857258495258,3.550513497105348e-05
732,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",12,0.00029600205171918207,1.0832560503924313e-05
733,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",13,0.00012287479451854926,0.00010349719965899431
734,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",14,0.00021261955596269978,0.0001236603648574264
735,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",15,0.0006031681474029558,7.864710931424741e-05
736,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",16,0.0007543754590307254,8.653765166247332e-05
737,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",17,0.00017570768938925135,5.574868696707262e-05
738,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",18,0.0012975373469135002,0.0002583713920028121
739,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",19,0.00017148997556013553,0.0002176778837486549
740,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",20,0.00017642090609264907,4.548054182970965e-05
741,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",21,0.0008424851668491258,2.474903972060593e-05
742,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",22,0.0003559339761465303,0.0001337261588485152
743,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",23,0.0004550323265259876,0.00011447882563979537
744,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",24,0.0005572616799734875,1.4263774730541075e-05
745,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",25,0.00022539382262748873,1.569063045360422e-05
746,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",26,0.0005492001352227369,3.3272424450627094e-05
747,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",27,0.0008259426762157941,4.6617560033445e-05
748,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",28,0.00020381556883412128,5.616015769817209e-05
749,McDampedCos,10,em_method,"([], [], [], [], [], [], [], True)",29,0.000491214329959678,0.00017578101069838913
750,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",0,0.0007930664247304299,0.0005062203266002513
751,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",1,0.0009861853623288374,0.0006755666591503004
752,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",2,0.0008773956890321159,0.0009866449426721643
753,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",3,0.0012238668485323517,0.00042163148102936917
754,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",4,0.0008494080064173224,0.0012593579680831345
755,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",5,0.0021272774345080887,0.00013305138128775137
756,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",6,0.0012393136527378119,0.0006352617069526955
757,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",7,0.0004798327579939208,0.0008022741997683491
758,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",8,0.0010131400921416474,0.0006326830113375628
759,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",9,0.00045723774909864573,0.0008693960366425691
760,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",10,0.00032574915080771794,0.00023804517498722782
761,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",11,0.0016674300148617363,0.0007123436786510327
762,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",12,0.0011377991678862393,0.0004117527529045386
763,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",13,0.0016140632306360857,0.0012463580890938086
764,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",14,0.0006904903375032906,0.00021520806595131208
765,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",15,0.0021348411215838295,0.0011388106337300054
766,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",16,0.0007271120084225916,0.00048621296794326235
767,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",17,0.00016249927402177102,0.00010731332743609387
768,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",18,0.0001637534499661096,0.00028431782369260443
769,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",19,0.0005921956012513894,0.0008932270729983295
770,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",20,0.001093627455964862,0.0008973301905172841
771,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",21,0.00048114770292742684,0.0001250034429408886
772,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",22,0.00031847206790579783,0.0007296865242498892
773,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",23,0.0014752920918679737,0.0014522704936839913
774,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",24,0.0007279186899401667,0.0003177703345263446
775,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",25,0.0004957193271942911,0.0006200373826203523
776,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",26,0.0007843006543139047,6.748109305346452e-05
777,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",27,0.002368756556645699,0.0014870756988172177
778,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",28,0.0010974094373157656,0.0006439576934885097
779,McDampedCos,10,fri_method,"([], [], [], [], [], [], [], True)",29,0.0012680481418278174,0.0011287204680619418
780,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",0,0.0026851139394236737,3.228068263442427e-05
781,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",1,0.002729792666892126,6.438426618222824e-06
782,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",2,0.0035898659526622575,1.0847541137977875e-05
783,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",3,0.0008167714809010542,2.8715980494463844e-05
784,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",4,0.004843900828341224,2.7588710961518455e-05
785,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",5,0.0036856220243622986,9.436990596629934e-06
786,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",6,0.001483707147848284,8.793512097111427e-06
787,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",7,0.0013075903013444802,1.9574376388832356e-05
788,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",8,0.002795144860400064,1.1652495242931215e-05
789,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",9,0.001630412076755607,1.5806170746132152e-05
790,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",10,0.0015578229147231357,1.4984222694679535e-05
791,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",11,0.0032061216941166866,6.938021624529805e-05
792,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",12,0.0017626108070700167,6.913343182316515e-06
793,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",13,0.002073837628540852,4.76569511272287e-06
794,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",14,0.0035275311192192725,3.6446729412785275e-05
795,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",15,0.0015591010883283546,0.00010135233313949013
796,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",16,0.0019103040714866213,5.65532754968712e-06
797,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",17,0.002263162012933927,4.527923707608821e-05
798,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",18,0.0021058173832603773,6.342860504432944e-06
799,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",19,0.0024692273623990804,2.8823970865320235e-05
800,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",20,0.001446931447817816,9.373730200308334e-06
801,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",21,0.0022277377738481297,2.1342356116683363e-05
802,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",22,0.002964263175172908,9.937153039155153e-06
803,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",23,0.0019410777879167761,1.0948590879087084e-05
804,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",24,0.0022546147611301596,4.199944513815422e-05
805,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",25,0.0010267066963799468,7.450129367687065e-06
806,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",26,0.0023182322268894893,1.2809103506582749e-05
807,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",27,0.0025438260115773744,5.9793948244165455e-05
808,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",28,0.002771295844167513,4.412252284862375e-05
809,McDampedCos,10,brevdo_method,"([], [], [], [], [], [], True)",29,0.0019005221484002237,7.682693446124021e-06
810,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",0,0.002383737907856247,7.441130586299179e-06
811,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",1,0.0013292301316072035,1.0917487107556174e-05
812,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",2,0.0040589858212178795,0.0002458884723289489
813,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",3,0.0035296284677160876,7.05725330009105e-05
814,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",4,0.003042752358321041,0.0005948492581686691
815,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",5,0.1298102105289501,0.04224313995017804
816,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",6,0.0018001990969990504,1.3585803717979586e-05
817,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",7,0.0001297840284846254,9.278494142359257e-06
818,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",8,0.0011052513732054921,2.831508369897608e-06
819,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",9,0.0003311432348910628,4.199309114841025e-05
820,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",10,0.0026927458223150952,7.267246740974731e-06
821,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",11,0.0012380415279606993,0.00013711449812888097
822,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",12,0.0012656958927804833,0.00010997792429345125
823,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",13,0.2071783126895171,0.038431499459328826
824,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",14,0.00020433854258943563,7.043491857876776e-05
825,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",15,0.02672620637287851,6.398233637414403e-05
826,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",16,0.0009616379025035649,0.0003498192789295622
827,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",17,0.030411121198868223,0.00017684538309624312
828,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",18,0.00048056820520366424,0.0004637336156785398
829,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",19,0.0033575141713692224,0.00026222264305170525
830,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",20,0.0008659708267710221,0.0003434467971357987
831,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",21,0.015902141174198126,6.47735353295906e-06
832,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",22,0.0017779127838645145,0.00023089767771670397
833,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",23,0.0022706108267674693,0.00018723585525432456
834,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",24,0.0005770036788280139,5.757678246668479e-05
835,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",25,0.00024418806743308397,7.107441008571809e-05
836,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",26,0.0005371308769316333,0.001039978389320799
837,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",27,0.000256279710489114,0.00020428346833799722
838,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",28,0.0023484102576290574,2.7480915059945898e-05
839,McDampedCos,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",29,0.0008567141634097021,0.0002749227805570537
840,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",0,0.1955414587598493,1.602845113026838e-05
841,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",1,0.2650250130597881,6.7563950566381894e-06
842,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",2,0.19823321478076578,0.004139897951285025
843,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",3,0.1896577428577862,7.224508708551088e-05
844,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",4,0.10755965897763684,1.6579505605702398e-05
845,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",5,0.043824829315594165,2.5052735277714617e-06
846,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",6,0.22728960426249253,1.2138381537710384e-05
847,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",7,0.20388297377732384,1.3920808172324422e-05
848,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",8,0.24964107469731178,4.374843873056791e-06
849,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",9,0.1449368908120887,2.5436596307898876e-06
850,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",10,0.08897047262149621,1.1065173010416211e-05
851,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",11,0.22699363230968858,2.437397899522577e-06
852,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",12,0.22747715211116576,2.332535564353841e-06
853,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",13,0.12980894075962007,0.005892120478651656
854,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",14,0.2081694133394087,1.3917388695822395e-05
855,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",15,0.10651732239438752,1.6271323588713632e-06
856,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",16,0.22196624268980983,1.815902859706864e-06
857,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",17,0.14875158818879003,2.07329496629391e-05
858,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",18,0.05452015407771585,9.267332278475114e-05
859,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",19,0.16317185221436306,1.5776464473814817e-05
860,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",20,0.22366948708078682,0.0011464420328639391
861,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",21,0.08538181736820735,8.124140603988666e-06
862,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",22,0.19783185162907838,2.3437194962087683e-06
863,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",23,0.15638502438979124,2.319305753832491e-06
864,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",24,0.2103176306963043,1.5174212458072702e-06
865,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",25,0.1081062687205334,3.954267962156852e-05
866,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",26,0.20308755455915264,5.327954820140009e-06
867,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",27,0.20099457259482428,3.7481623173504325e-05
868,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",28,0.19349154699719534,3.3020002423100316e-06
869,McDampedCos,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",29,0.21285915622614526,4.617100780500175e-06
870,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",0,0.004121211138284866,3.8989905957822546e-06
871,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",1,0.004395234678586917,1.8303915306373915e-06
872,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",2,0.004557976982132657,4.108904909204565e-06
873,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",3,0.0029566051206916773,2.0058278684262886e-06
874,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",4,0.004299988692163335,6.03544623763473e-06
875,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",5,0.004001860793010064,5.190159656383376e-06
876,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",6,0.004517469472945479,4.347283751876273e-06
877,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",7,0.004665274915634248,8.915256570886681e-07
878,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",8,0.00413492317687288,4.447552009865096e-06
879,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",9,0.004141229873049412,1.2298018844039379e-06
880,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",10,0.004634725627895925,1.605297901012281e-06
881,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",11,0.004657306031621613,4.653188034340193e-06
882,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",12,0.004539564110796023,1.7048509032638e-06
883,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",13,0.004453532333310441,1.1326330679434327e-06
884,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",14,0.003973553629847028,4.922495064912027e-06
885,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",15,0.0034189833559579983,3.032299324318222e-06
886,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",16,0.004242878402814482,2.3847544634783726e-06
887,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",17,0.004723402192468755,5.317673859772864e-06
888,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",18,0.003376564812153848,1.6415375250357206e-06
889,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",19,0.003854076604262534,4.604524153250237e-06
890,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",20,0.004644371667966949,3.4390016838356373e-06
891,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",21,0.003229415858203082,3.4467370421798233e-06
892,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",22,0.004629016948253148,5.154741251910184e-06
893,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",23,0.0035105851369064077,4.645121539080594e-06
894,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",24,0.004121246168920156,3.3804964136194382e-06
895,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",25,0.004319467468786343,5.717130943580913e-06
896,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",26,0.004071615550264724,3.935614338627576e-06
897,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",27,0.004497162544718296,2.2497168293705695e-06
898,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",28,0.0034611871628611734,7.5952733004534795e-06
899,McDampedCos,10,nils_method,"([], [], 1, [], [], [], True)",29,0.004107815113427278,2.029338589421025e-06
900,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",0,0.004121211138284866,3.8989905957822546e-06
901,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",1,0.004395234678586917,1.8303915306373915e-06
902,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",2,0.004557976982132657,4.108904909204565e-06
903,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",3,0.0029566051206916773,2.0058278684262886e-06
904,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",4,0.004299988692163335,6.03544623763473e-06
905,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",5,0.004001860793010064,5.190159656383376e-06
906,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",6,0.004517469472945479,4.347283751876273e-06
907,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",7,0.004665274915634248,8.915256570886681e-07
908,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",8,0.00413492317687288,4.447552009865096e-06
909,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",9,0.004141229873049412,1.2298018844039379e-06
910,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",10,0.004634725627895925,1.605297901012281e-06
911,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",11,0.004657306031621613,4.653188034340193e-06
912,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",12,0.004539564110796023,1.7048509032638e-06
913,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",13,0.004453532333310441,1.1326330679434327e-06
914,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",14,0.003973553629847028,4.922495064912027e-06
915,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",15,0.0034189833559579983,3.032299324318222e-06
916,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",16,0.004242878402814482,2.3847544634783726e-06
917,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",17,0.004723402192468755,5.317673859772864e-06
918,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",18,0.003376564812153848,1.6415375250357206e-06
919,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",19,0.003854076604262534,4.604524153250237e-06
920,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",20,0.004644371667966949,3.4390016838356373e-06
921,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",21,0.003229415858203082,3.4467370421798233e-06
922,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",22,0.004629016948253148,5.154741251910184e-06
923,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",23,0.0035105851369064077,4.645121539080594e-06
924,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",24,0.004121246168920156,3.3804964136194382e-06
925,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",25,0.004319467468786343,5.717130943580913e-06
926,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",26,0.004071615550264724,3.935614338627576e-06
927,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",27,0.004497162544718296,2.2497168293705695e-06
928,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",28,0.0034611871628611734,7.5952733004534795e-06
929,McDampedCos,10,nils_method,"([], [], 2, [], [], [], True)",29,0.004107815113427278,2.029338589421025e-06
930,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",0,0.0015895734596372273,5.5126798594439466e-05
931,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",1,0.0019718795425970456,8.294290083425995e-06
932,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",2,0.0004565589275248363,2.6108409740306715e-05
933,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",3,0.00023505383378419014,7.494367405220315e-05
934,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",4,0.0012193218853064748,0.00013067467919102423
935,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",5,0.002139453248558831,8.436915521268493e-05
936,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",6,0.0015433639548955553,9.07569717477869e-05
937,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",7,8.453719235352569e-05,0.002326051684662148
938,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",8,0.0009330783362429813,0.00019121673283753563
939,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",9,0.00019587483139100413,0.00014891636283309364
940,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",10,0.0007812630351106498,0.00023210159849237517
941,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",11,0.0006989982690611511,5.5844080889666475e-05
942,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",12,0.00027373683170607295,4.6986512784604635e-05
943,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",13,8.89814769884193e-05,6.50673963405468e-05
944,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",14,0.001128641909984181,0.0005950921632625441
945,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",15,0.0006339433737208852,0.00019024334925192378
946,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",16,0.0007416256460040747,0.0015191066918549716
947,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",17,0.000595272801924173,0.00011181667027650051
948,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",18,0.0005780304733504156,0.000302871729709484
949,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",19,0.0003140374160943658,0.0005227617148999816
950,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",20,0.001359673954820496,0.00013029894475583681
951,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",21,0.0008069609323859971,3.4314326886777524e-05
