,index,SNRin,Method,Parameter,Signal_id,Repetition,QRF
1064,1064,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,14,-7.802256847876677
1065,1065,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,15,-7.498054873194828
1066,1066,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,16,-6.83775931870307
1067,1067,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,17,-7.8190374631901305
1068,1068,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,18,-7.479240311182853
1069,1069,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,19,-7.684838790180397
1070,1070,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,20,-7.559071398246886
1071,1071,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,21,-7.871225558857208
1072,1072,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,22,-7.998844165926764
1073,1073,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,23,-7.342784652536246
1074,1074,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,24,-7.835472821405642
1075,1075,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,25,-7.753507933278331
1076,1076,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,26,-7.38200842597699
1077,1077,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,27,-6.771973548732282
1078,1078,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,28,-7.57707068313735
1079,1079,-10,em_method,"(([], [], [], [], [], []), {})",McSyntheticMixture5,29,-7.725140250087808
1080,1080,-10,fri_method,"((), {})",McCrossingChirps,0,-7.423597623494446
1081,1081,-10,fri_method,"((), {})",McCrossingChirps,1,-7.587889167378091
1082,1082,-10,fri_method,"((), {})",McCrossingChirps,2,-7.646622484455101
1083,1083,-10,fri_method,"((), {})",McCrossingChirps,3,-7.278561761744767
1084,1084,-10,fri_method,"((), {})",McCrossingChirps,4,-7.657183926053197
1085,1085,-10,fri_method,"((), {})",McCrossingChirps,5,-7.636440376390806
1086,1086,-10,fri_method,"((), {})",McCrossingChirps,6,-7.490910008793172
1087,1087,-10,fri_method,"((), {})",McCrossingChirps,7,-7.735560291359254
1088,1088,-10,fri_method,"((), {})",McCrossingChirps,8,-7.234451268651027
1089,1089,-10,fri_method,"((), {})",McCrossingChirps,9,-7.392993236224416
1090,1090,-10,fri_method,"((), {})",McCrossingChirps,10,-7.844027035379306
1091,1091,-10,fri_method,"((), {})",McCrossingChirps,11,-7.812391942850084
1092,1092,-10,fri_method,"((), {})",McCrossingChirps,12,-7.490567199708682
1093,1093,-10,fri_method,"((), {})",McCrossingChirps,13,-7.783170675470917
1094,1094,-10,fri_method,"((), {})",McCrossingChirps,14,-7.598741533619688
1095,1095,-10,fri_method,"((), {})",McCrossingChirps,15,-7.388372916998735
1096,1096,-10,fri_method,"((), {})",McCrossingChirps,16,-7.8077921412296245
1097,1097,-10,fri_method,"((), {})",McCrossingChirps,17,-7.720147897265407
1098,1098,-10,fri_method,"((), {})",McCrossingChirps,18,-7.664756482958807
1099,1099,-10,fri_method,"((), {})",McCrossingChirps,19,-7.6379692397707455
1100,1100,-10,fri_method,"((), {})",McCrossingChirps,20,-7.484956521262781
1101,1101,-10,fri_method,"((), {})",McCrossingChirps,21,-7.639757893196803
1102,1102,-10,fri_method,"((), {})",McCrossingChirps,22,-7.777644916067965
1103,1103,-10,fri_method,"((), {})",McCrossingChirps,23,-7.584006926442215
1104,1104,-10,fri_method,"((), {})",McCrossingChirps,24,-7.714271013654677
1105,1105,-10,fri_method,"((), {})",McCrossingChirps,25,-7.606236477018161
1106,1106,-10,fri_method,"((), {})",McCrossingChirps,26,-7.630513840947884
1107,1107,-10,fri_method,"((), {})",McCrossingChirps,27,-7.441410438486075
1108,1108,-10,fri_method,"((), {})",McCrossingChirps,28,-7.439243876730388
1109,1109,-10,fri_method,"((), {})",McCrossingChirps,29,-7.4466287848527895
1110,1110,-10,fri_method,"((), {})",McDampedCos,0,-7.706580389327299
1111,1111,-10,fri_method,"((), {})",McDampedCos,1,-7.67136185049088
1112,1112,-10,fri_method,"((), {})",McDampedCos,2,-7.645923678460945
1113,1113,-10,fri_method,"((), {})",McDampedCos,3,-7.160340241990941
1114,1114,-10,fri_method,"((), {})",McDampedCos,4,-7.7210777117268625
1115,1115,-10,fri_method,"((), {})",McDampedCos,5,-7.5316637980148755
1116,1116,-10,fri_method,"((), {})",McDampedCos,6,-7.363227298736339
1117,1117,-10,fri_method,"((), {})",McDampedCos,7,-7.673101321706371
1118,1118,-10,fri_method,"((), {})",McDampedCos,8,-7.289369614645902
1119,1119,-10,fri_method,"((), {})",McDampedCos,9,-7.558095745468155
1120,1120,-10,fri_method,"((), {})",McDampedCos,10,-7.722927253758578
1121,1121,-10,fri_method,"((), {})",McDampedCos,11,-7.752653597236916
1122,1122,-10,fri_method,"((), {})",McDampedCos,12,-7.415708452260397
1123,1123,-10,fri_method,"((), {})",McDampedCos,13,-7.648054861671897
1124,1124,-10,fri_method,"((), {})",McDampedCos,14,-7.504537294139152
1125,1125,-10,fri_method,"((), {})",McDampedCos,15,-7.548328423598928
1126,1126,-10,fri_method,"((), {})",McDampedCos,16,-7.660969987991587
1127,1127,-10,fri_method,"((), {})",McDampedCos,17,-7.563812023864392
1128,1128,-10,fri_method,"((), {})",McDampedCos,18,-7.782848534840905
1129,1129,-10,fri_method,"((), {})",McDampedCos,19,-7.498284962948263
1130,1130,-10,fri_method,"((), {})",McDampedCos,20,-7.501577402511743
1131,1131,-10,fri_method,"((), {})",McDampedCos,21,-7.658872830988455
1132,1132,-10,fri_method,"((), {})",McDampedCos,22,-7.763337491451711
1133,1133,-10,fri_method,"((), {})",McDampedCos,23,-7.465967952809104
1134,1134,-10,fri_method,"((), {})",McDampedCos,24,-7.727739478359633
1135,1135,-10,fri_method,"((), {})",McDampedCos,25,-7.62984475272471
1136,1136,-10,fri_method,"((), {})",McDampedCos,26,-7.629571894565766
1137,1137,-10,fri_method,"((), {})",McDampedCos,27,-7.409392979581455
1138,1138,-10,fri_method,"((), {})",McDampedCos,28,-7.449361441835228
1139,1139,-10,fri_method,"((), {})",McDampedCos,29,-7.408642620298806
1140,1140,-10,fri_method,"((), {})",McSyntheticMixture5,0,-8.66605483254528
1141,1141,-10,fri_method,"((), {})",McSyntheticMixture5,1,-8.741838557635667
1142,1142,-10,fri_method,"((), {})",McSyntheticMixture5,2,-8.595583201548763
1143,1143,-10,fri_method,"((), {})",McSyntheticMixture5,3,-8.533482342789885
1144,1144,-10,fri_method,"((), {})",McSyntheticMixture5,4,-8.827156737414594
1145,1145,-10,fri_method,"((), {})",McSyntheticMixture5,5,-8.631854129688918
1146,1146,-10,fri_method,"((), {})",McSyntheticMixture5,6,-8.735064107595733
1147,1147,-10,fri_method,"((), {})",McSyntheticMixture5,7,-8.714130484689864
1148,1148,-10,fri_method,"((), {})",McSyntheticMixture5,8,-8.844825186211123
1149,1149,-10,fri_method,"((), {})",McSyntheticMixture5,9,-8.565836968381404
1150,1150,-10,fri_method,"((), {})",McSyntheticMixture5,10,-8.96012502801722
1151,1151,-10,fri_method,"((), {})",McSyntheticMixture5,11,-8.902758157276105
1152,1152,-10,fri_method,"((), {})",McSyntheticMixture5,12,-8.735969506732914
1153,1153,-10,fri_method,"((), {})",McSyntheticMixture5,13,-8.890371438863305
1154,1154,-10,fri_method,"((), {})",McSyntheticMixture5,14,-8.721752703423276
1155,1155,-10,fri_method,"((), {})",McSyntheticMixture5,15,-8.650299247334974
1156,1156,-10,fri_method,"((), {})",McSyntheticMixture5,16,-8.920525804915092
1157,1157,-10,fri_method,"((), {})",McSyntheticMixture5,17,-8.762641534306917
1158,1158,-10,fri_method,"((), {})",McSyntheticMixture5,18,-8.836594098849194
1159,1159,-10,fri_method,"((), {})",McSyntheticMixture5,19,-8.919512293903272
1160,1160,-10,fri_method,"((), {})",McSyntheticMixture5,20,-8.643704338568506
1161,1161,-10,fri_method,"((), {})",McSyntheticMixture5,21,-8.885089932720213
1162,1162,-10,fri_method,"((), {})",McSyntheticMixture5,22,-8.967811204056012
1163,1163,-10,fri_method,"((), {})",McSyntheticMixture5,23,-8.828128977088323
1164,1164,-10,fri_method,"((), {})",McSyntheticMixture5,24,-8.767501533868451
1165,1165,-10,fri_method,"((), {})",McSyntheticMixture5,25,-8.826345666573292
1166,1166,-10,fri_method,"((), {})",McSyntheticMixture5,26,-8.791377074036657
1167,1167,-10,fri_method,"((), {})",McSyntheticMixture5,27,-8.58621207170293
1168,1168,-10,fri_method,"((), {})",McSyntheticMixture5,28,-8.740542713071374
1169,1169,-10,fri_method,"((), {})",McSyntheticMixture5,29,-8.768341618261218
1170,1170,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,0,-2.9259480656685524
1171,1171,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,1,-3.509628052085347
1172,1172,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,2,-3.774949842879037
1173,1173,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,3,-2.6381730057241883
1174,1174,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,4,-3.6154322140317707
1175,1175,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,5,-3.8573122871301817
1176,1176,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,6,-3.3648807579898126
1177,1177,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,7,-3.4543004791766845
1178,1178,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,8,-3.207785068650604
1179,1179,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,9,-3.1294322380151733
1180,1180,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,10,-3.9447666449139724
1181,1181,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,11,-3.521133208469826
1182,1182,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,12,-3.4413292220399323
1183,1183,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,13,-3.650826172050711
1184,1184,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,14,-3.4192787412341725
1185,1185,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,15,-3.8193701806208473
1186,1186,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,16,-3.7940949859519515
1187,1187,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,17,-3.8211499998387133
1188,1188,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,18,-3.831808009156031
1189,1189,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,19,-3.3936132480290233
1190,1190,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,20,-3.994508999200754
1191,1191,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,21,-3.544036427508226
1192,1192,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,22,-4.027642186999349
1193,1193,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,23,-3.3056861220257883
1194,1194,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,24,-3.581196171834188
1195,1195,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,25,-4.170858475109551
1196,1196,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,26,-3.182369998841632
1197,1197,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,27,-4.0153368666397995
1198,1198,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,28,-4.170140023716518
1199,1199,-10,nils_method,"(([], [], 1), {})",McCrossingChirps,29,-3.0595119873379133
1200,1200,-10,nils_method,"(([], [], 1), {})",McDampedCos,0,-3.1676014489073543
1201,1201,-10,nils_method,"(([], [], 1), {})",McDampedCos,1,-2.6766902990357333
1202,1202,-10,nils_method,"(([], [], 1), {})",McDampedCos,2,-2.772485728873577
1203,1203,-10,nils_method,"(([], [], 1), {})",McDampedCos,3,-2.6432488963531675
1204,1204,-10,nils_method,"(([], [], 1), {})",McDampedCos,4,-3.676647601154041
1205,1205,-10,nils_method,"(([], [], 1), {})",McDampedCos,5,-3.7993924145089837
1206,1206,-10,nils_method,"(([], [], 1), {})",McDampedCos,6,-3.177359672511149
1207,1207,-10,nils_method,"(([], [], 1), {})",McDampedCos,7,-3.4849970883782073
1208,1208,-10,nils_method,"(([], [], 1), {})",McDampedCos,8,-1.7334752350381308
1209,1209,-10,nils_method,"(([], [], 1), {})",McDampedCos,9,-3.3684727614386456
1210,1210,-10,nils_method,"(([], [], 1), {})",McDampedCos,10,-3.59721713605136
1211,1211,-10,nils_method,"(([], [], 1), {})",McDampedCos,11,-2.6106847963961037
1212,1212,-10,nils_method,"(([], [], 1), {})",McDampedCos,12,-3.3967737585507556
1213,1213,-10,nils_method,"(([], [], 1), {})",McDampedCos,13,-3.076698330917933
1214,1214,-10,nils_method,"(([], [], 1), {})",McDampedCos,14,-2.8331945122179896
1215,1215,-10,nils_method,"(([], [], 1), {})",McDampedCos,15,-2.874605427431207
1216,1216,-10,nils_method,"(([], [], 1), {})",McDampedCos,16,-3.327187337834122
1217,1217,-10,nils_method,"(([], [], 1), {})",McDampedCos,17,-3.2359727302343493
1218,1218,-10,nils_method,"(([], [], 1), {})",McDampedCos,18,-3.486987105996899
1219,1219,-10,nils_method,"(([], [], 1), {})",McDampedCos,19,-3.01899251338323
1220,1220,-10,nils_method,"(([], [], 1), {})",McDampedCos,20,-3.144720733765429
1221,1221,-10,nils_method,"(([], [], 1), {})",McDampedCos,21,-3.2765599280747377
1222,1222,-10,nils_method,"(([], [], 1), {})",McDampedCos,22,-3.097610240865893
1223,1223,-10,nils_method,"(([], [], 1), {})",McDampedCos,23,-2.993261601986233
1224,1224,-10,nils_method,"(([], [], 1), {})",McDampedCos,24,-3.2495691161047264
1225,1225,-10,nils_method,"(([], [], 1), {})",McDampedCos,25,-3.517238813362727
1226,1226,-10,nils_method,"(([], [], 1), {})",McDampedCos,26,-3.3192747342246927
1227,1227,-10,nils_method,"(([], [], 1), {})",McDampedCos,27,-2.7084678895785252
1228,1228,-10,nils_method,"(([], [], 1), {})",McDampedCos,28,-3.022944806218133
1229,1229,-10,nils_method,"(([], [], 1), {})",McDampedCos,29,-2.6535182697291537
1230,1230,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,0,-4.3938283244162735
1231,1231,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,1,-3.9602296988435914
1232,1232,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,2,-3.7760669465350465
1233,1233,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,3,-3.911699300000262
1234,1234,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,4,-4.270230976793785
1235,1235,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,5,-4.459735426163012
1236,1236,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,6,-5.207629680408079
1237,1237,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,7,-4.833833927400976
1238,1238,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,8,-4.482939198793665
1239,1239,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,9,-4.507353292023723
1240,1240,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,10,-4.933425808797107
1241,1241,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,11,-4.665536080150627
1242,1242,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,12,-4.920975640447213
1243,1243,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,13,-4.284466701086183
1244,1244,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,14,-4.22069054827911
1245,1245,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,15,-4.235378936915747
1246,1246,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,16,-4.6485515494513425
1247,1247,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,17,-4.688093509759467
1248,1248,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,18,-4.904984004851257
1249,1249,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,19,-4.66419737192222
1250,1250,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,20,-3.6451431666957057
1251,1251,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,21,-4.370503423638846
1252,1252,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,22,-4.485410755507359
1253,1253,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,23,-4.779205050076653
1254,1254,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,24,-4.544947657385112
1255,1255,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,25,-5.183162213535608
1256,1256,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,26,-4.119681409799751
1257,1257,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,27,-4.399406536322871
1258,1258,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,28,-4.665604880700231
1259,1259,-10,nils_method,"(([], [], 1), {})",McSyntheticMixture5,29,-4.50551317877581
1260,1260,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,0,-2.2503955007043976
1261,1261,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,1,-2.5990391066501157
1262,1262,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,2,-2.690269111053885
1263,1263,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,3,-2.0225218381938777
1264,1264,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,4,-2.749519377286856
1265,1265,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,5,-2.925895087283675
1266,1266,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,6,-2.6123264839600373
1267,1267,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,7,-2.854991556875062
1268,1268,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,8,-2.516091323747212
1269,1269,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,9,-2.487402456428336
1270,1270,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,10,-2.9377972995145765
1271,1271,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,11,-2.54040231764979
1272,1272,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,12,-2.673034035516146
1273,1273,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,13,-2.5866966360446773
1274,1274,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,14,-2.531946214450586
1275,1275,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,15,-2.9914249546008485
1276,1276,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,16,-2.759499479734691
1277,1277,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,17,-3.004910163490553
1278,1278,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,18,-2.983217534370939
1279,1279,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,19,-2.4583581093993963
1280,1280,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,20,-2.8300622378000764
1281,1281,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,21,-2.681252944941392
1282,1282,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,22,-2.9438803530401234
1283,1283,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,23,-2.752774609503855
1284,1284,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,24,-2.6104705743541716
1285,1285,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,25,-3.4653969786535956
1286,1286,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,26,-2.8168072573961545
1287,1287,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,27,-2.9327705905476185
1288,1288,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,28,-3.2409075747664113
1289,1289,-10,nils_method,"(([], [], 2), {})",McCrossingChirps,29,-2.385815994553843
1290,1290,-10,nils_method,"(([], [], 2), {})",McDampedCos,0,-2.275139576263046
1291,1291,-10,nils_method,"(([], [], 2), {})",McDampedCos,1,-1.8246293456123197
1292,1292,-10,nils_method,"(([], [], 2), {})",McDampedCos,2,-1.800256295171023
1293,1293,-10,nils_method,"(([], [], 2), {})",McDampedCos,3,-1.3576942931039813
1294,1294,-10,nils_method,"(([], [], 2), {})",McDampedCos,4,-2.706532847195102
1295,1295,-10,nils_method,"(([], [], 2), {})",McDampedCos,5,-2.9693918285234866
1296,1296,-10,nils_method,"(([], [], 2), {})",McDampedCos,6,-2.0478394916961675
1297,1297,-10,nils_method,"(([], [], 2), {})",McDampedCos,7,-2.6974487408262746
1298,1298,-10,nils_method,"(([], [], 2), {})",McDampedCos,8,-0.4951695053079803
