,Signal Id.,SNR,Method,Parameters,Iteration,Comp.0,Comp.1,Comp.2
2017,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",7,-0.024942568749003267,1.712456704670819,
2018,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",8,-0.02888188835383441,1.7911483176795602,
2019,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",9,-0.029022176589862198,1.6681819287882682,
2020,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",10,-0.01889198728650152,1.8072347130950084,
2021,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",11,-0.027179821797730125,1.7080281412147524,
2022,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",12,-0.019671006632229232,1.718127072518624,
2023,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",13,-0.028718804988537336,1.9547417293484814,
2024,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",14,-0.006399284370727672,1.8144063583416135,
2025,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",15,-0.03371518618588304,1.9198901975823166,
2026,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",16,-0.0230170258091961,1.8519704788227431,
2027,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",17,-0.022518001592026184,1.8989212010674419,
2028,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",18,-0.035708447701647175,1.5946101604923526,
2029,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",19,-0.016375729787913247,1.9455741915804814,
2030,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",20,2.672837598491549,4.387512373513896,
2031,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",21,2.167970413012671,4.11318891375151,
2032,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",22,-0.034229131449844075,1.7683850874081344,
2033,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",23,-0.017239618368666054,1.8304953540606073,
2034,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",24,-0.02528938129293303,1.7830272416707225,
2035,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",25,-0.039219803782060886,1.6863729759215427,
2036,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",26,-0.031750997559985006,1.7408497236273093,
2037,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",27,-0.009992678143754485,1.2986157794039965,
2038,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",28,-0.023410132339293697,1.7411039334091098,
2039,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",29,-0.019892410673159146,1.5946873481974413,
2040,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",0,-1.4447683159451696,2.956534361493185,
2041,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",1,-0.16319801754016497,2.307763475587879,
2042,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",2,2.514706328670279,1.0752953433553372,
2043,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",3,2.595444966066545,2.8671082495103164,
2044,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",4,-1.5740087989784912,2.740133708661433,
2045,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",5,-0.1091395320127875,0.9517138783074647,
2046,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",6,-0.7905130300341696,2.75044457440125,
2047,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",7,-1.372091096614378,2.9804463069306806,
2048,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",8,-0.1500494224963336,0.9521065524062139,
2049,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",9,-0.22647262312091665,3.345072169982207,
2050,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",10,-0.21554404414078435,2.364000398605936,
2051,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",11,-1.51255608572502,2.699306685838157,
2052,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",12,-0.3089758678629907,2.3835583429511433,
2053,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",13,-1.5741455743638613,3.307475916901244,
2054,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",14,-1.4135877596043536,2.9778613652195665,
2055,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",15,-1.5344438309857653,2.912115821650768,
2056,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",16,-0.022141721747355236,2.9597072428115117,
2057,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",17,0.0603401589599696,2.088610017825868,
2058,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",18,-0.08352383606688953,2.286891562972992,
2059,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",19,-1.5348548550741306,2.2412835336092356,
2060,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",20,2.6801202971976856,4.55625615148417,
2061,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",21,-1.2811828179507123,1.52702324446832,
2062,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",22,2.776259430818082,13.69179030026779,
2063,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",23,-1.5627679527469183,3.337931406539295,
2064,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",24,2.142924547467687,13.103236366770805,
2065,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",25,0.10020054412299688,2.71142933942939,
2066,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",26,-1.5963997355287405,3.395990192283164,
2067,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",27,2.700194559624718,3.0284578355097342,
2068,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",28,-1.401269882101974,3.3488887616600076,
2069,McCrossingChirps,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",29,-1.404423600352519,2.935926022246409,
2070,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",0,6.58206997151892,6.838667964060648,
2071,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",1,0.24926441211727318,1.135998017417942,
2072,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",2,-0.16986541918858195,1.012395105553217,
2073,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",3,0.13538017473590427,1.2446013864454197,
2074,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",4,0.1054673999811536,1.2470053743031402,
2075,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",5,0.0449230076698328,1.0376008184625434,
2076,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",6,0.18160616378416172,2.645890607537271,
2077,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",7,0.1863364151443388,1.0402758697989387,
2078,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",8,0.31433278999711667,1.2882371634365537,
2079,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",9,0.048771038475453055,1.0171826739179104,
2080,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",10,0.32985752350249076,1.1952901983002648,
2081,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",11,1.3744933242974808,3.5604450534612346,
2082,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",12,0.18349769107075617,0.9210720796172701,
2083,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",13,0.004165881765074353,1.224300101588731,
2084,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",14,0.11533161336582361,1.1602616883802588,
2085,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",15,-0.013572414524046224,1.2731798531778393,
2086,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",16,0.32642140616132476,1.102483600806479,
2087,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",17,0.2746057859201327,1.1130615817723606,
2088,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",18,0.15822894902315804,0.9852030411040151,
2089,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",19,0.13186164630652397,1.2032033432099651,
2090,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",20,0.05145959425540715,0.9375632087860051,
2091,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",21,-0.2885469561740962,0.6703445806417041,
2092,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",22,0.2098066316473463,1.8602502200314566,
2093,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",23,0.1509390325324671,1.1913300660525803,
2094,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",24,-0.04152000577756643,0.9437994687370787,
2095,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",25,5.565884331201003,6.227296530515195,
2096,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",26,1.9048437548396815,4.108322187664594,
2097,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",27,0.35442430154182525,0.8574072786187675,
2098,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",28,0.3312374353450357,1.1462782646207839,
2099,McCrossingChirps,10,nils_method,"([], [], 1, [], [], True)",29,0.32025066819639103,1.0656136479636424,
2100,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",0,3.011834385153222,1.9802292227452656,
2101,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",1,0.2292115132152293,1.0808038582444817,
2102,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",2,-0.24292302870719035,1.1259433118206366,
2103,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",3,0.12729345550707366,1.227108565575606,
2104,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",4,-0.04259881267790702,1.1828763832016582,
2105,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",5,0.12769786096857147,1.1607870403231617,
2106,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",6,0.2832000924141215,2.1976283363939584,
2107,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",7,0.27334221888347027,1.0761367936919608,
2108,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",8,0.22648450663149938,1.384661280153655,
2109,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",9,-0.015798887538806757,1.0806631454684617,
2110,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",10,0.44253944416217583,1.1009290094705373,
2111,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",11,-0.33669921433240335,2.1863179891166435,
2112,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",12,0.1952457264555708,1.1488156126699731,
2113,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",13,-0.12358092668905073,1.2341942031123374,
2114,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",14,0.11885678140311981,1.2288561519042938,
2115,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",15,0.06445820636138178,1.3146753231514732,
2116,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",16,0.32980665665102227,1.1528722370292455,
2117,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",17,0.1650589726346755,1.097323274234133,
2118,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",18,0.1330934613764888,0.8902381319264745,
2119,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",19,0.2538669735792946,1.304407843211819,
2120,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",20,0.04676940597361331,1.0120399988400794,
2121,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",21,-0.31069144275722627,0.6691770986390823,
2122,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",22,0.011291204560719005,2.1353046168597714,
2123,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",23,0.1890274293963218,1.2249020307299139,
2124,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",24,-0.15381773088410458,0.8208602951516757,
2125,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",25,5.654157660278364,8.268438841752767,
2126,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",26,-0.0919264985205196,2.4414830615962178,
2127,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",27,0.21906401003052678,0.9882616040903149,
2128,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",28,0.44108191332305763,1.1060424942993115,
2129,McCrossingChirps,10,nils_method,"([], [], 2, [], [], True)",29,0.2398919181077276,0.8997219388235246,
2130,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",0,2.5701159658429344,9.220537278993811,
2131,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",1,1.8902421922679056,9.283137628258244,
2132,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",2,1.439019964832212,8.628867502557307,
2133,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",3,0.6307115434802442,8.749714502129745,
2134,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",4,0.6102141591128001,9.100756842794443,
2135,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",5,1.2881098794426669,8.714228267090167,
2136,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",6,2.548115440781496,8.691913594098192,
2137,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",7,2.071482892537917,9.117935374136522,
2138,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",8,1.0802292725328804,8.37390791142192,
2139,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",9,2.118468811071322,8.827673606202556,
2140,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",10,1.391810015892715,8.99268217948925,
2141,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",11,0.27487207322772694,8.532938538443304,
2142,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",12,2.5836514816077956,8.964723248063093,
2143,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",13,2.008317289359159,8.949494863548512,
2144,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",14,0.741941531962339,9.03449971427955,
2145,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",15,1.5953420756829115,7.354553644918606,
2146,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",16,1.2039164609750852,8.970023886478529,
2147,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",17,1.7674392886502832,8.89290320451632,
2148,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",18,2.6274463196466153,8.71028480882371,
2149,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",19,2.021574145215235,9.297211741569974,
2150,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",20,1.9695915703206766,8.860900399186578,
2151,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",21,2.527704574438901,9.060353778541655,
2152,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",22,1.3488807354308867,9.001503572606884,
2153,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",23,2.533195437097052,9.410985420426776,
2154,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",24,1.111527833978218,9.017372270575308,
2155,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",25,0.018038274457220737,2.8783543506034546,
2156,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",26,-0.4234860427013517,0.613192659971653,
2157,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",27,1.2339252251123904,8.6452969553095,
2158,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",28,1.4521163071055936,8.752160879167107,
2159,McCrossingChirps,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",29,2.045225162376384,8.568744274823455,
2160,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",0,7.529308784002708,10.054953992056044,
2161,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",1,7.68782197393749,10.063195554408226,
2162,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",2,7.388518472021478,9.993909199624433,
2163,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",3,7.4155963181327325,9.878514803164759,
2164,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",4,7.402907391903152,10.12407857088018,
2165,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",5,7.478262589312868,9.866055240244114,
2166,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",6,7.361887983821002,9.87050735915018,
2167,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",7,7.413675452988958,10.12859658691209,
2168,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",8,7.509575735014792,9.773869492757184,
2169,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",9,7.520920795037121,9.932845673063017,
2170,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",10,7.49738961053366,9.946620481210747,
2171,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",11,7.510072422077768,9.79851790881013,
2172,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",12,7.415703676717845,9.960662580410533,
2173,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",13,7.317998200793159,9.910499343003375,
2174,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",14,7.503677717762979,10.025169743620753,
2175,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",15,7.333212953676189,9.957125566854971,
2176,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",16,7.465922465224903,9.982258768918062,
2177,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",17,7.444574570869068,9.932962487468146,
2178,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",18,7.6478344238467955,9.892151058235148,
2179,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",19,7.472555073505632,10.192424885139618,
2180,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",20,7.238003479473215,9.86724197384915,
2181,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",21,7.408912023168844,10.042926836887453,
2182,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",22,7.5210001739768195,10.072269524646323,
2183,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",23,7.541376354351695,10.18479097985163,
2184,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",24,7.416938076508065,9.981301198097361,
2185,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",25,7.43618687656862,10.035294362866455,
2186,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",26,7.40537179692449,10.0300463437842,
2187,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",27,7.729044623113221,9.888165790882834,
2188,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",28,7.609861299949836,10.016246182916156,
2189,McCrossingChirps,20,em_method,"([], [], [], [], [], [], True)",29,7.478294952627703,9.818830006366223,
2190,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",0,0.4130470613655818,1.4938581021003143,
2191,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",1,0.4304325261576605,1.5091001738408036,
2192,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",2,0.4373344813018301,1.5318386525964516,
2193,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",3,0.35705971156891064,1.5167139301939656,
2194,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",4,0.37058126470954256,1.5119446304773119,
2195,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",5,0.43134586293432137,1.5349840994384105,
2196,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",6,0.4281705036357688,1.558368244095585,
2197,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",7,0.42037310130643774,1.4993131616695623,
2198,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",8,0.4061191774284132,1.5300305237810374,
2199,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",9,0.3769506615527759,1.509824013583436,
2200,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",10,0.39325659887798947,1.5058351082020662,
2201,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",11,0.40210998236299506,1.522905848101745,
2202,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",12,0.3822182704723658,1.498595424242136,
2203,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",13,0.34249509810684886,1.5332859829348033,
2204,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",14,0.4256089150805725,1.5643958982513784,
2205,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",15,0.3614700988926903,1.5615185584585356,
2206,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",16,0.4469275139694433,1.5437850279808845,
2207,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",17,0.4226799498722533,1.5403613570274577,
2208,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",18,0.4665495068578818,1.4800878032265459,
2209,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",19,0.40876837404674854,1.536992631885855,
2210,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",20,0.3781268651774245,1.461656831251795,
2211,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",21,0.35246808404033597,1.5447841870652783,
2212,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",22,0.40390689510826716,1.5055918490152695,
2213,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",23,0.4015184553841827,1.5526826241784,
2214,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",24,0.3930117608621121,1.482593219129287,
2215,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",25,0.38419217130562405,1.5110329982461033,
2216,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",26,0.37351118955213486,1.570555584199707,
2217,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",27,0.4830185895458721,1.4326501919332908,
2218,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",28,0.4639973743262369,1.5155039351359092,
2219,McCrossingChirps,20,fri_method,"([], [], [], [], [], [], True)",29,0.4241222833165021,1.4707323097493874,
2220,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",0,1.8727174304160816,9.782516460984136,
2221,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",1,5.250097339075377,9.871190574809553,
2222,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",2,4.77408936040108,9.796838062585737,
2223,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",3,2.3633569720502727,9.72055124807092,
2224,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",4,6.249920397634315,9.754997901553535,
2225,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",5,4.72538357465195,9.622114600645311,
2226,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",6,1.9105744671095468,9.690181316762299,
2227,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",7,0.237958796320091,1.357505813533673,
2228,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",8,6.91238506359921,9.60036575690295,
2229,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",9,7.095627756164927,9.79881352123431,
2230,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",10,0.3207851563155206,1.2889762335736366,
2231,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",11,7.005820310547914,9.567199076082609,
2232,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",12,5.800609024301248,9.78061222431348,
2233,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",13,2.2711227278815342,9.675141728881043,
2234,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",14,2.154014011623791,9.746262696536384,
2235,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",15,7.017201993792318,9.581306263252412,
2236,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",16,6.949480076910094,9.76625443694333,
2237,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",17,5.727981875788601,9.732929437312611,
2238,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",18,7.1057272517453605,9.688696524592723,
2239,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",19,6.933045350461193,9.951986606889168,
2240,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",20,2.108011056006588,9.682031442015152,
2241,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",21,6.74371811909648,9.79693973659707,
2242,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",22,2.0831063287396407,9.813532586933908,
2243,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",23,6.867786749848444,9.88409795181144,
2244,McCrossingChirps,20,brevdo_method,"([], [], [], [], [], True)",24,6.963496278909329,9.75279200142553,
